Gene	cuffdiff_ctrl_FPKM	cuffdiff_exp_FPKM	cuffdiff_log2	cuffdiff_test_stat	cuffdiff_p_value	cuffdiff_q_value	edger_logFC	edger_logCPM	edger_PValue	edger_FDR	deseq2_baseMean	deseq2_log2FoldChange	deseq2_lfcSE	deseq2_pvalue	deseq2_padj	bayseq_library_522	bayseq_library_523	bayseq_library_524	bayseq_library_525	bayseq_likelihood	bayseq_FDR	
FKBP6	NULL	NULL	NULL	NULL	NULL	NULL	-2.80715330550163	-0.19833469452199	1.63995414945526e-08	5.46258477470113e-06	-0.935842271362611	25.1614702214651	0.307511237236342	0.00234015812754115	0.224377534364412	64	18	9	4	0.0648728961654408	0.733146606699117	
LOC419182	NULL	NULL	NULL	NULL	NULL	NULL	1.81617565053447	-1.6942241634509	0.00782541113840379	0.331654303476127	0.441500575807185	7.2050296864058	0.278137921471076	0.112434742796736	0.999162683775631	1	5	12	12	0.0454087638116057	0.798161703737115	
LOC101752140	NULL	NULL	NULL	NULL	NULL	NULL	0.804433250003693	2.08839360270124	0.018273401430563	0.558097953720262	0.623985911864875	126.838446457158	0.265927097154725	0.0189529651992603	0.751520496253846	98	77	155	185	0.0318115820113576	0.843863529362899	
IGJ	NULL	NULL	NULL	NULL	NULL	NULL	2.48712629667514	-1.99122526024437	0.00262941338645642	0.155705096034661	0.304880854521495	5.43508689730587	0.223061438195531	0.171687327006187	0.999162683775631	2	1	19	1	0.0263697411611921	0.867647192721724	
GPX1	NULL	NULL	NULL	NULL	NULL	NULL	0.817168568827067	5.82914317089559	0.00887363319142603	0.355579158599286	0.617898463292086	1721.39714140915	0.274308388655639	NA	NA	1036	1351	1567	3041	0.022926371255005	0.879234448284153	
PRDM6	NULL	NULL	NULL	NULL	NULL	NULL	2.1891211107701	-2.54324092953216	0.0325926948790543	0.772012299368533	0.24646676138015	3.13014178007007	0.209275016609633	0.238909415566543	0.999162683775631	0	2	3	8	0.0521535253092648	0.774529665907179	
SLC22A3	NULL	NULL	NULL	NULL	NULL	NULL	1.10514224868542	5.13866104376868	0.000454495339157068	0.0423097451534951	0.971655807688415	1065.6031825355	0.208297681041635	3.08998237031394e-06	0.00109250189180412	528	770	1644	1436	0.5971252102685	0.137204781754403	
EFCAB5	NULL	NULL	NULL	NULL	NULL	NULL	0.688884573562425	1.83273856359646	0.0468707853770911	0.926034664197246	0.549739442989259	105.795144203241	0.256668792600451	0.0322076276437776	0.999162683775631	67	88	135	141	0.0317243975810802	0.844159654842295	
EFCAB7	NULL	NULL	NULL	NULL	NULL	NULL	0.687490496362989	2.5696243518852	0.0378290055657238	0.813762604086882	0.547815866407944	177.848005235117	0.256878425267078	0.0329585324318268	0.999162683775631	122	138	191	271	0.0133526301481752	0.928228271921459	
EFCAB1	NULL	NULL	NULL	NULL	NULL	NULL	-1.00983323816586	0.614357773271438	0.00873485819751857	0.352003226946505	-0.517502262751355	44.7965899523443	0.319628497649406	0.105431293374296	0.999162683775631	71	42	46	17	0.00310483215704062	0.981632796543751	
LOC101749546	NULL	NULL	NULL	NULL	NULL	NULL	2.86807098409714	-1.42215783796285	3.00591134885335e-05	0.0045446821372238	0.794669863817767	9.1054071712152	0.297444187807341	0.00754769859254155	0.45911108535492	2	2	16	18	0.388109761354373	0.266705253435326	
LOC101749540	NULL	NULL	NULL	NULL	NULL	NULL	0.673277510650407	2.67408392621321	0.0408340116041726	0.851760723461597	0.481741998068207	191.10721840374	0.28930470458124	0.0958785112779819	0.999162683775631	86	199	245	252	0.0173576855833469	0.911672969318275	
LOC101751996	NULL	NULL	NULL	NULL	NULL	NULL	-2.5244949243557	-1.59035076117117	0.000569657481723693	0.0505998258141071	-0.674643934079967	8.3442345436036	0.291071735099814	0.0204605916667541	0.789174320855644	16	11	2	3	0.171639768936627	0.475984226664332	
RBM11	NULL	NULL	NULL	NULL	NULL	NULL	0.891192367832878	3.4203722786173	0.00578322135578934	0.270365598383152	0.680165250445556	322.414925171264	0.271150238859858	0.0121264110933826	0.607071748276684	228	201	578	313	0.0297456158646607	0.849716657170249	
LOC428144	NULL	NULL	NULL	NULL	NULL	NULL	-2.1605231298118	-2.34264907479553	0.0335712295702238	0.775871303091691	-0.304389711523006	4.00912298362034	0.230616344413321	0.186869568077691	0.999162683775631	2	11	2	1	0.0335008880331634	0.839595634827063	
LOC101751198	NULL	NULL	NULL	NULL	NULL	NULL	4.10622758364113	-1.23334301072065	6.93321860196438e-08	2.05281047439829e-05	0.0498361615552594	10.4911597826778	0.0873169096307365	0.568168845656984	0.999162683775631	2	0	43	0	0.0149786693926507	0.921866448392159	
PLCG2	NULL	NULL	NULL	NULL	NULL	NULL	-0.407990250891025	4.57094330795984	0.193859490897746	1	-0.374234631583906	719.07956524093	0.178533335340195	0.0360679029163216	0.999162683775631	772	790	661	645	0.0494458352579918	0.78634291778377	
NTS	NULL	NULL	NULL	NULL	NULL	NULL	-0.422313870052587	7.05552850175446	0.172585290854268	1	-0.392055872191355	4033.00135780384	0.1676910803518	0.0193890652393748	0.76080770980874	4377	4418	3565	3713	0.00566460717761095	0.9632641747729	
LOC101750823	NULL	NULL	NULL	NULL	NULL	NULL	1.51194907909423	-0.358971355032044	0.00172554140503632	0.114595301160637	0.725852564038131	21.4678445730311	0.319623237387015	0.0231492144780532	0.82708488190956	13	8	30	37	0.0676083560989861	0.723105067022703	
PLCG1	NULL	NULL	NULL	NULL	NULL	NULL	0.534425547446645	4.13724000542082	0.0907192231209429	1	0.475648531227975	531.405496074441	0.199315668844088	0.0170138580312963	0.72731028878874	385	444	741	591	0.0384618373290967	0.81433772480455	
LOC101750288	NULL	NULL	NULL	NULL	NULL	NULL	-0.979889653478766	1.95743857376085	0.00405931329690559	0.213670224354157	-0.788545317032501	116.000515337219	0.253740359509186	0.00188558405567645	0.193940890962939	126	169	84	81	0.0643122470016957	0.735055475144584	
PSMD4	NULL	NULL	NULL	NULL	NULL	NULL	4.78380882738079	-3.03089487828111	0.0195076518776684	0.573350321929261	0.141114387003743	1.61830100434977	0.135792076004509	0.298714258865355	0.999162683775631	0	0	7	0	0.0311029397497707	0.846057425716174	
GAL10	NULL	NULL	NULL	NULL	NULL	NULL	-1.13827210941177	2.4167664512628	0.000657828670212501	0.055429215777036	-0.793506967297263	160.458073614442	0.294062084214047	0.00696666636545761	0.436042045323268	235	183	144	69	0.0295741565560932	0.850127160692624	
LOC101748231	NULL	NULL	NULL	NULL	NULL	NULL	-1.70180783772256	-1.74928845408359	0.011037720540312	0.400873113340426	-0.442098568906601	7.19464905146572	0.282877691277404	0.118085244816358	0.999162683775631	12	9	5	2	0.0262157446375548	0.868363448005562	
GLIPR1L	NULL	NULL	NULL	NULL	NULL	NULL	0.874265295093436	0.375200205629688	0.0307388820377079	0.743804185334686	0.542916897826509	37.1112899641383	0.310038189668467	0.0799236736945753	0.999162683775631	23	27	61	41	0.0181120402995552	0.908508407054393	
AVPR1A	NULL	NULL	NULL	NULL	NULL	NULL	-1.6165627768228	-1.96772100045111	0.0427522830559093	0.870480582794531	-0.257790764048956	5.89089160847473	0.236287603356448	0.27527104124727	0.999162683775631	10	7	6	0	0.0145661920787753	0.925792859204222	
ACOT9	NULL	NULL	NULL	NULL	NULL	NULL	-0.797054878491768	6.74657908954214	0.0104191508863112	0.388888807170788	-0.663451002479919	3257.64417317189	0.240266044220059	0.00575685561511408	0.38015407254514	4644	3161	2735	2299	0.0195706238547596	0.897414075486096	
KIRREL3	NULL	NULL	NULL	NULL	NULL	NULL	6.90071363784603	5.52873851981888	4.95424349028452e-60	5.28072813629427e-56	5.31194839780014	1396.64877605284	0.254966987095888	2.13505352089618e-96	3.62339933031291e-92	21	23	3605	2280	0.999999984232105	5.39254326377877e-09	
DERL3	8.59964	16.169	0.910881	1.53963	0.0342	0.973128	-0.0480888862452741	3.87560690517302	0.885598465021888	1	-0.0432907813531623	443.256503280173	0.209808591332011	0.836529517406118	0.999162683775631	428	430	420	499	0.00136696631383592	0.986823317331122	
THEMIS	NULL	NULL	NULL	NULL	NULL	NULL	1.72108015805259	-1.94007216058544	0.0223523363726198	0.607685746593022	0.304217955052057	5.78641576748224	0.250678547409022	0.224908935368829	0.999162683775631	4	1	15	4	0.0126040306362167	0.933848464518733	
NHLH1	NULL	NULL	NULL	NULL	NULL	NULL	2.42341334864455	-2.41143007535047	0.0128258663298701	0.443866588344433	0.328509155930651	3.63874243092583	0.230019190190669	0.153239619223713	0.999162683775631	1	1	3	10	0.0957566168156387	0.633196263955028	
ITIH2	NULL	NULL	NULL	NULL	NULL	NULL	-0.930695763921693	1.31676725262789	0.00999522542513556	0.382014262188654	-0.673358633483785	73.9135798116097	0.286375361113365	0.0187071980999149	0.74965750071182	99	85	46	61	0.0290319847581601	0.852274863078551	
LOC101748814	NULL	NULL	NULL	NULL	NULL	NULL	-1.60018316666557	-1.5243971717289	0.011038207971237	0.400873113340426	-0.491019728956915	8.75425673479773	0.296576014269944	0.0977970562687829	0.999162683775631	15	10	5	4	0.0298206292551727	0.84902723633072	
CSTA	NULL	NULL	NULL	NULL	NULL	NULL	-1.38300113586462	4.10402763772101	1.68665838705899e-05	0.00272395329510026	-0.862601873893423	521.301188910084	0.309670217164634	NA	NA	1029	376	259	348	0.0374470727666506	0.824169283802292	
KY	NULL	NULL	NULL	NULL	NULL	NULL	-0.566793898051467	4.73787819963899	0.0707983803100207	1	-0.507123376940492	807.80154957998	0.198260293131166	0.0105316491957464	0.559550677016862	972	859	686	689	0.132707948634369	0.542249221257235	
LOC777348	NULL	NULL	NULL	NULL	NULL	NULL	-2.23751795166014	3.70654276648383	2.03756582811838e-11	1.17396833307642e-08	-1.98389181838779	394.70384043879	0.202434021527701	1.12374371796384e-22	2.38388182969553e-19	607	634	157	135	0.99839658673452	0.000331437413953167	
LOC101751834	NULL	NULL	NULL	NULL	NULL	NULL	-1.44390026350429	-1.75240725768819	0.0290581305201465	0.717799798874257	-0.377106151898256	7.12608657724575	0.282044343085856	0.181207748024748	0.999162683775631	10	10	6	2	0.0144499831868854	0.925933751644879	
LOC101751838	NULL	NULL	NULL	NULL	NULL	NULL	-1.67752298830152	-2.11970271381124	0.0457605313027502	0.910852480216646	-0.305651199479206	5.02166259796374	0.250527939095042	0.222454110861973	0.999162683775631	4	11	4	1	0.0138638828025118	0.927070640469995	
INTS2	NULL	NULL	NULL	NULL	NULL	NULL	0.525762710348329	6.03037898882399	0.0908146457459853	1	0.487014706315065	1979.88501935978	0.165500913258626	0.00325394223865821	0.276113268661342	1459	1639	2435	2501	0.220279602705322	0.411263242833743	
MYL3	NULL	NULL	NULL	NULL	NULL	NULL	2.75666308977666	-2.7641113457889	0.0288271691981501	0.717799798874257	0.253197506409073	2.42045032753718	0.199203580076282	0.203711225804062	0.999162683775631	1	0	3	6	0.102682105149245	0.620955943150891	
ATP2C2	NULL	NULL	NULL	NULL	NULL	NULL	0.646529366699121	2.5592736199433	0.0494523134833899	0.946341489083399	0.490075579976411	176.527823467714	0.273318894151545	0.0729642644988096	0.999162683775631	132	130	293	165	0.00718695590082698	0.95202738260565	
MYL9	NULL	NULL	NULL	NULL	NULL	NULL	-0.914207965470871	8.12892628283718	0.00329455174449371	0.186790569385949	-0.699039584497639	8479.43818192613	0.270594708872312	NA	NA	6792	14653	7108	5366	0.015231413698868	0.92106171785771	
LINGO1	NULL	NULL	NULL	NULL	NULL	NULL	-0.834902934940792	3.96074247295717	0.00875613373544174	0.352194828249334	-0.557975561101867	469.722792568749	0.30043058581362	NA	NA	325	844	285	426	0.00436469993653806	0.968153454109789	
LOC101747382	0.114716	0.0238466	-2.26621	0	1	1	2.18427096886321	-2.18500184471195	0.014423490719163	0.480265184333891	0.333670551238575	4.53649063572201	0.237731636019006	0.160449993347992	0.999162683775631	0	3	8	8	0.0794903364532133	0.679258110991772	
BG2	78.7579	11.1309	-2.82285	-4.5866	5e-05	0.012083	1.9803161296312	7.08766047676389	6.35413200302181e-10	2.55579973661168e-07	1.80941673992224	4122.00675643824	0.178822386849559	4.57307913447028e-24	1.29349543318492e-20	1644	1525	6888	7007	0.970786233086993	0.0103247694777033	
SYNM	NULL	NULL	NULL	NULL	NULL	NULL	-0.67986917709211	6.78723548737312	0.0286205524239098	0.717799798874257	-0.604840413567282	3346.73111354114	0.200331158886216	0.00253440743809413	0.233398831745264	3281	4624	2968	2480	0.0149353679570357	0.92189830231537	
FAM13C	NULL	NULL	NULL	NULL	NULL	NULL	-1.00591594817207	1.06603389176451	0.00638731988100157	0.289712521751471	-0.612210183037632	61.5435793833659	0.311764229653826	0.0495653521780256	0.999162683775631	51	108	54	33	0.00682620738716914	0.956664799097412	
GBP7	NULL	NULL	NULL	NULL	NULL	NULL	-5.67697746253831	-2.60571210918111	0.000948019327067838	0.0759769774978653	-0.212290552513121	3.00503480196812	0.161737053038425	0.189329241556588	0.999162683775631	0	12	0	0	0.0397508670325743	0.811674680108859	
CCDC135	NULL	NULL	NULL	NULL	NULL	NULL	-1.05483959070329	0.538675833402831	0.00779358453105541	0.330963416400477	-0.448933258031709	41.9758786759972	0.316765266761914	0.156411985122871	0.999162683775631	19	92	30	28	0.011450187231997	0.940667501411205	
AREGB	NULL	NULL	NULL	NULL	NULL	NULL	-0.754718045608957	2.29410368187245	0.0232976257670113	0.620012671094828	-0.357294574496083	147.537318127327	0.319053662397783	NA	NA	275	69	164	69	0.00138134864271752	0.986761988371903	
OTOG	NULL	NULL	NULL	NULL	NULL	NULL	-1.61061370414763	-1.96693855453287	0.0427522830559093	0.870480582794531	-0.393065441050339	5.89857405502369	0.277059367435318	0.15598511135484	0.999162683775631	9	8	3	3	0.0199587030138696	0.896043085117822	
LCK	NULL	NULL	NULL	NULL	NULL	NULL	1.08000954169757	0.199448711181826	0.0094559934776058	0.366514307192001	0.624783752658769	32.5418276501791	0.315599321181094	0.0477401782934916	0.999162683775631	16	24	57	37	0.0339893681196602	0.838011920748515	
UTP6	5.80416	11.6201	1.00147	1.4474	0.04105	0.999798	-0.0402173597074812	4.71399760719973	0.89977728636484	1	-0.0367867625023562	794.165878812885	0.205365194273771	0.857836791536642	0.999162683775631	788	743	756	895	0.000836900297190343	0.988643890492344	
CD4	NULL	NULL	NULL	NULL	NULL	NULL	1.36665101657702	0.210930250395484	0.00122470889793606	0.0897193961725121	0.601317916874743	32.7077501859686	0.31780872502828	0.0584809998369399	0.999162683775631	14	21	78	23	0.02687719665697	0.865658300731635	
CD5	NULL	NULL	NULL	NULL	NULL	NULL	1.12805622069545	0.307337668765048	0.00691759894027856	0.304060565379089	0.598079040407851	35.277525458832	0.318848064214738	0.0606897097250085	0.999162683775631	24	18	70	33	0.0230968397469225	0.878293629852724	
CD9	NULL	NULL	NULL	NULL	NULL	NULL	-0.975729209759109	2.33377432931751	0.00356944196546791	0.195900536402286	-0.679820947955072	150.866523677467	0.293455950803173	0.0205253655835851	0.789278769004236	124	263	127	89	0.0123720175574255	0.934822345840796	
CHRNB4	NULL	NULL	NULL	NULL	NULL	NULL	-0.871033305867414	0.803432103050224	0.0198748983303312	0.580366524183935	-0.435152581228837	50.9964494799843	0.319683633410859	0.173451265601442	0.999162683775631	49	78	60	17	0.00346071293378764	0.971857246422579	
HBEGF	NULL	NULL	NULL	NULL	NULL	NULL	1.31383256093249	1.23062310611482	0.000397733136144916	0.037852120519363	0.95336732036281	68.8466706568584	0.284415150027863	0.000802221352454218	0.108915988580004	40	35	116	92	0.126179231856883	0.567706398052399	
CPAMD8	NULL	NULL	NULL	NULL	NULL	NULL	0.79547134624854	3.22564245517407	0.0138786165409256	0.47187296239147	0.663632919142579	281.267448845876	0.237859180775938	0.00527040687726367	0.365906911164646	155	240	408	348	0.0802818204284985	0.676292451145289	
CDD	NULL	NULL	NULL	NULL	NULL	NULL	-0.952826743941864	5.53599304186967	0.00236459629018351	0.145689201485931	-0.840832460787836	1405.07927903843	0.206025923763445	4.4804285180259e-05	0.0122640890934545	1521	2029	1148	881	0.300740560279861	0.334805017608516	
PDE4A	NULL	NULL	NULL	NULL	NULL	NULL	0.811003421928131	0.69228580149068	0.0336674497101054	0.775871303091691	0.547282603655197	46.7950407690039	0.299724893382391	0.0678578265603561	0.999162683775631	27	38	59	67	0.0270146820623962	0.864477023105305	
PDE4B	NULL	NULL	NULL	NULL	NULL	NULL	1.27748447849752	3.46369785915556	8.61839363881166e-05	0.0109361259281064	0.965221147623543	332.033635626371	0.274422465126724	0.000435990612499466	0.0678825383920039	164	207	661	340	0.126019738722606	0.569098551976149	
NLRC5	NULL	NULL	NULL	NULL	NULL	NULL	1.14869364116583	3.7081674480878	0.000363973746332334	0.0352690560196032	0.930960606312825	394.082872114457	0.249766706848187	0.000193526175972446	0.0368732171887984	262	202	679	473	0.162945094348182	0.490445570811204	
NLRC3	0.900731	0.486926	-0.887395	-0.599171	0.42215	0.999798	0.8480463835952	1.38158618775104	0.0177668183731863	0.54915982452739	0.561910798180497	76.6799769975327	0.302328306125561	0.0630822579343799	0.999162683775631	43	62	138	72	0.0064888002885938	0.957877382306969	
LOC422929	NULL	NULL	NULL	NULL	NULL	NULL	-1.40252606211759	1.11267347416266	0.000155836506495173	0.0180550143775223	-0.506618016169123	64.1590188827483	0.307728834293131	NA	NA	118	57	67	8	0.0039859676691254	0.969543216485817	
LOC100859189	NULL	NULL	NULL	NULL	NULL	NULL	4.07202931193028	-1.95005676591782	3.89274578618938e-05	0.00560318253316202	0.250350371022642	5.59235867798526	0.183218786800684	0.171813070863542	0.999162683775631	1	0	23	0	0.041366620545654	0.80777042556917	
LOC422926	NULL	NULL	NULL	NULL	NULL	NULL	-1.54621128214681	0.36685014505119	0.000159354861233967	0.0183628482799227	-0.60510262912935	37.7502324712583	0.313053095660703	0.053247612443054	0.999162683775631	76	29	9	31	0.00555003412638592	0.963587978073192	
ALDOC	NULL	NULL	NULL	NULL	NULL	NULL	-0.517041132047392	6.20314277763665	0.0959962130975935	1	-0.449501825398967	2232.44035004186	0.216046799701658	0.0374727159845585	0.999162683775631	2290	2733	2327	1571	0.0146990463380166	0.925481163513138	
LOC772071	NULL	NULL	NULL	NULL	NULL	NULL	0.398749607955382	5.908089890215	0.199492571880478	1	0.369452971944944	1819.04399272164	0.164324540572611	0.0245562495292138	0.859266207753169	1468	1522	2230	2143	0.0366486968580777	0.82625490975723	
COL20A1	NULL	NULL	NULL	NULL	NULL	NULL	-0.822004826295745	0.589849366001244	0.0337817369954046	0.775871303091691	-0.472456142844641	43.6613763278335	0.315844054068301	0.13469207614023	0.999162683775631	33	75	38	29	0.00539657039689981	0.964206489232992	
DNAH17	0.141537	0.0613255	-1.20662	0	1	1	1.09163101493736	-0.0869997071709721	0.0138350546685943	0.471623584193887	0.620312393133402	26.3555611230267	0.316409017835177	0.0499401407967757	0.999162683775631	16	16	41	35	0.0624353506057897	0.740608469073609	
LOC101751319	NULL	NULL	NULL	NULL	NULL	NULL	1.18186163963203	2.4030038044816	0.000464988796866248	0.042726858498253	0.8039313053051	158.186283761273	0.297087327430896	0.00680900750713929	0.429574968043349	121	61	268	197	0.0429146292722747	0.803700857888335	
RPL22L1	NULL	NULL	NULL	NULL	NULL	NULL	-0.735097721730194	7.04354509095631	0.0179809313153944	0.553927014135229	-0.655368658252627	3998.04364420374	0.199085926629517	0.000995170837185304	0.126985295322344	4092	5479	2926	3405	0.0184327143242736	0.907274295113096	
SLCO3A1	NULL	NULL	NULL	NULL	NULL	NULL	-0.786377384476704	3.74197589954036	0.0138491586314557	0.471623584193887	-0.63378351113146	404.227690454761	0.253603889047633	0.0124506355872459	0.612463004496089	512	460	394	236	0.0260142859434623	0.869371387280798	
ENPP7	0.834967	4.83711	2.53435	3.54299	0.00045	0.0615136	-2.53360835133945	1.50215547882012	3.55258188426341e-11	1.84716928313969e-08	-0.196505977050958	85.4572181398172	0.184866931301956	NA	NA	257	9	7	45	0.00117715784396858	0.987562143961186	
LOC768351	NULL	NULL	NULL	NULL	NULL	NULL	0.865297762891476	0.926756701490103	0.0208354068430167	0.590650536009881	0.597998090575028	55.456396810584	0.295392957199589	0.0429274149813677	0.999162683775631	34	41	65	86	0.0202079410888091	0.895374011360994	
LOC101750373	NULL	NULL	NULL	NULL	NULL	NULL	4.57065070236113	-3.12941568687401	0.0366789140339941	0.798127796939342	0.127125382104396	1.38711514658552	0.129489246333864	0.326225634813783	0.999162683775631	0	0	6	0	0.0306214780545806	0.846917316226635	
